movieId,rating,count,imdbId,tmdbId
133911,2.75,2,31124,140470.0
133915,3.0,2,28669,140418.0
133917,3.0,1,31054,37461.0
133919,3.0,1,31125,74314.0
133921,2.0,1,29951,125873.0
133923,2.75,2,28667,38433.0
133925,2.5,2,28670,140472.0
133929,3.0,1,25710,140469.0
133933,3.583,6,60288,5056.0
133935,3.0,2,65009,26181.0
133939,3.0,2,31215,82931.0
133941,0.5,2,3481210,277399.0
133943,5.0,1,93491,105869.0
133945,3.414,70,3312868,321769.0
133949,3.0,1,3683702,281730.0
133951,2.0,1,43587,118575.0
133955,3.0,1,93160,95630.0
133957,3.0,1,67212,251837.0
133959,4.5,2,319803,54707.0
133961,5.0,1,243462,60596.0
133964,3.583,6,2872570,294544.0
133966,2.6,5,371878,48643.0
133968,2.5,1,28102,119006.0
133970,3.833,3,46198,43351.0
133974,3.125,4,79867,12826.0
133976,2.5,5,83144,84628.0
133980,3.0,1,104054,191322.0
133982,2.0,1,300470,61803.0
133984,2.0,1,42953,73369.0
133986,2.0,1,25844,236395.0
133988,2.962,13,194422,52051.0
133990,2.333,9,83146,78552.0
133992,3.0,1,117106,104106.0
133994,3.75,2,2633666,320703.0
134002,3.0,1,52343,170277.0
134004,3.25,4,439876,25973.0
134006,3.0,2,46468,132641.0
134011,3.5,4,17809,47590.0
134013,3.0,20,1881060,165567.0
134015,3.0,3,11193,32683.0
134017,3.0,1,4657764,334132.0
134019,3.0,7,59855,47759.0
134021,3.58,81,2486678,259954.0
134023,3.375,24,2219650,291817.0
134025,3.0,1,1739304,334130.0
134027,2.0,2,484881,33510.0
134029,3.286,7,118949,32648.0
134033,3.5,3,89776,170033.0
134035,3.0,7,39372,35401.0
134037,3.571,7,86561,197366.0
134039,4.0,2,39954,100638.0
134041,3.943,88,72613,20870.0
134043,3.346,13,65457,95431.0
134045,3.281,16,128960,107705.0
134057,2.5,1,169815,156145.0
134059,3.5,5,68539,46567.0
134061,3.0,2,55329,116719.0
134063,3.5,1,62130,112601.0
134065,2.5,1,60351,144354.0
134071,2.0,4,62428,83444.0
134073,3.381,21,62907,109774.0
134075,3.25,2,65671,143887.0
134077,3.556,18,70262,38359.0
134079,3.625,12,66124,83475.0
134081,1.3,5,68963,83461.0
134083,3.725,40,57694,27862.0
134085,3.604,24,123186,27922.0
134087,3.556,18,79619,83446.0
134089,4.1,15,59529,53194.0
134091,3.167,3,130188,75383.0
134093,3.382,34,2192582,160833.0
134095,3.943,35,874952,104522.0
134097,3.3,5,494239,63717.0
134099,3.341,22,97118,118794.0
134101,3.141,32,416292,64483.0
134103,2.0,2,972546,179288.0
134105,3.538,13,1224449,41703.0
134107,3.594,32,372478,23898.0
134109,3.768,149,1217565,25936.0
134111,3.8,5,436254,64268.0
134115,3.833,24,276613,40373.0
134117,1.683,30,4547120,339533.0
134120,3.0,5,67907,110419.0
134122,2.062,8,63790,36530.0
134124,3.1,5,67321,3122.0
134126,2.389,9,2497980,281418.0
134128,3.0,1,2571226,259261.0
134130,4.033,16489,3659388,286217.0
134132,2.5,1,97845,21789.0
134134,2.0,1,90642,30883.0
134142,3.0,3,79512,64729.0
134150,3.0,1,154468,104261.0
134152,3.5,3,69229,22376.0
134154,2.833,3,67489,112355.0
134156,2.25,2,3546370,276137.0
134158,2.864,44,2948790,333381.0
134160,4.0,2,2146960,109835.0
134162,2.167,3,1075746,30778.0
134164,2.9,5,75656,86633.0
134166,3.0,3,2266781,294862.0
134168,2.875,8,3263690,250784.0
134170,3.605,1104,3472226,251516.0
134172,2.5,4,1943765,151693.0
134174,2.5,2,2062961,102596.0
134176,3.125,4,1646979,58859.0
134178,3.69,29,3447364,320295.0
134180,3.459,37,3678782,323517.0
134182,2.962,40,2556308,273886.0
134184,3.778,124,1198196,20963.0
134186,3.0,1,82510,64100.0
134188,2.5,1,172919,161413.0
134194,2.5,1,198757,187771.0
134196,3.0,1,76779,64577.0
134202,3.0,1,1266093,240478.0
134204,3.713,75,3697626,269494.0
134206,2.778,9,68369,82465.0
134208,3.75,2,51204,119687.0
134210,3.167,3,66372,37873.0
134212,3.583,6,53361,43112.0
134214,3.53,561,3312830,310593.0
134220,3.833,3,49152,189243.0
134222,3.25,2,49019,20806.0
134224,3.5,1,46561,247451.0
134226,2.75,2,52006,261419.0
134228,1.833,3,60662,198312.0
134230,3.602,49,1324059,21297.0
134232,2.75,12,248185,46406.0
134234,3.411,28,323013,21175.0
134236,3.519,26,453729,21567.0
134238,2.55,10,190419,51216.0
134240,2.974,19,114234,21570.0
134242,3.0,3,123381,56927.0
134244,4.111,9,88196,42098.0
134246,3.082,147,3247714,334074.0
134248,2.954,183,4382552,318256.0
134250,3.528,54,56357,45210.0
134252,4.057,114,80037,27937.0
134254,3.0,1,61434,337789.0
134256,3.375,4,177867,89330.0
134260,2.75,2,98454,103761.0
134262,2.25,2,94899,154397.0
134264,2.5,1,92865,29169.0
134266,2.5,1,90179,198240.0
134268,3.375,4,93120,122767.0
134276,4.0,1,86343,62558.0
134278,2.25,4,90200,92469.0
134280,2.667,3,86577,200445.0
134282,1.5,1,79362,85602.0
134286,4.5,1,77692,208399.0
134290,2.417,6,76853,75903.0
134292,3.5,2,74769,37904.0
134294,2.0,1,73213,200331.0
134296,3.0,1,71196,24085.0
134298,2.0,4,70423,30929.0
134302,3.25,2,69489,84642.0
134304,3.75,2,64621,148662.0
134306,4.25,2,56285,50409.0
134310,5.0,1,55624,93979.0
134312,3.5,1,55234,169618.0
134322,3.0,1,49475,65651.0
134326,4.044,124,80439,10986.0
134328,2.5,1,807006,119409.0
134330,3.056,9,2797242,190940.0
134332,3.426,34,995031,19025.0
134334,3.312,24,419058,20359.0
134336,2.875,8,110546,109028.0
134338,2.792,12,490210,14394.0
134340,3.083,6,457875,87995.0
134342,3.45,20,432047,20968.0
134344,3.5,12,437238,20364.0
134346,5.0,1,384491,150922.0
134348,3.617,30,118751,33125.0
134350,3.0,10,39757,30162.0
134352,2.25,6,109010,33124.0
134354,3.556,18,291376,33457.0
134356,3.857,7,120456,166259.0
134358,2.9,5,3242756,339992.0
134360,4.5,1,4137596,323384.0
134362,0.5,2,3796936,334088.0
134366,3.0,2,1847687,119172.0
134368,3.525,2608,3079380,238713.0
134370,3.269,13,3230162,265193.0
134372,2.7,5,38123,43269.0
134374,3.384,121,823671,13179.0
134376,2.833,3,277663,69921.0
134378,3.643,28,2896036,209415.0
134381,3.25,4,2296857,314555.0
134383,3.583,6,358647,38608.0
134385,3.5,2,800159,80136.0
134387,5.0,1,1468721,81616.0
134389,3.6,5,83865,96411.0
134391,3.0,1,50325,270015.0
134393,3.133,1442,3152624,271718.0
134395,2.667,3,61431,29510.0
134398,2.333,3,880570,26861.0
134402,1.0,1,2651916,229702.0
134405,2.5,1,90383,58611.0
134407,3.667,3,91925,43211.0
134409,3.0,4,91148,38262.0
134411,3.5,1,93645,58615.0
134413,3.0,1,93869,58613.0
134415,3.0,2,164519,57918.0
134423,3.4,5,99293,43646.0
134425,3.75,2,102668,173177.0
134427,2.8,5,103991,43648.0
134429,3.0,1,129161,61303.0
134433,5.0,1,159611,43649.0
134437,3.0,1,113841,75001.0
134443,3.0,1,1514834,47355.0
134445,2.167,3,3916378,328720.0
134447,3.5,5,87653,58191.0
134449,3.286,7,87971,38285.0
134451,3.0,2,87966,58614.0
134453,3.0,2,189021,43571.0
134455,2.5,1,85897,73075.0
134459,3.0,1,84782,121516.0
134463,2.5,1,182338,38524.0
134465,3.0,1,82743,58706.0
134467,2.0,1,194876,77330.0
134469,2.833,3,81536,75336.0
134471,3.0,1,79702,77138.0
134473,3.0,1,202567,90415.0
134475,3.0,2,166226,43474.0
134479,3.75,4,75972,50188.0
134485,4.0,1,76777,167854.0
134487,2.25,2,190591,82066.0
134491,3.5,1,74827,167869.0
134495,2.0,1,192427,279568.0
134497,3.0,1,72009,139563.0
134499,2.344,16,87798,49352.0
134501,1.0,1,403888,246917.0
134503,2.625,8,91671,39895.0
134505,3.667,3,889222,2197.0
134507,2.0,1,60092,101029.0
134509,2.143,14,66914,19095.0
134511,2.0,3,97364,30993.0
134513,3.5,1,77917,103612.0
134515,2.543,23,85204,17381.0
134517,2.871,31,83959,42251.0
134519,3.5,18,3970854,264525.0
134521,3.4,15,3474994,268100.0
134524,3.5,19,3817848,280276.0
134526,0.5,2,780660,86700.0
134528,2.717,366,1243974,222936.0
134530,2.5,4,1109488,44486.0
134532,3.667,9,65224,39309.0
134534,3.0,1,75830,58308.0
134536,2.833,6,2275813,132551.0
134538,3.25,8,64091,34449.0
134540,3.5,2,19451,79757.0
134542,3.0,1,3205304,231625.0
134549,3.583,6,1565068,98120.0
134551,3.0,1,2042443,135695.0
134553,2.0,1,2456720,161545.0
134555,3.333,9,3237406,250235.0
134557,3.25,2,2343371,173847.0
134559,2.5,1,2402565,169683.0
134563,3.333,12,3066270,231176.0
134565,3.536,14,1808015,53319.0
134567,3.25,2,3908634,321160.0
134569,3.093,107,1767372,245906.0
134571,3.2,10,459516,69520.0
134573,3.75,2,2387601,215646.0
134575,2.935,31,3374966,239877.0
134577,2.833,3,74941,95565.0
134579,3.554,28,2368749,126315.0
134581,3.0,3,1539489,84196.0
134583,3.0,23,3132632,316067.0
134585,3.083,12,2278284,158589.0
134587,2.867,30,2182972,244783.0
134589,3.75,4,3311588,253267.0
134591,4.333,3,3402078,300179.0
134593,3.214,7,379370,21265.0
134595,3.5,2,116749,126969.0
134597,3.375,4,2893780,245527.0
134599,3.0,5,70283,47246.0
134601,3.51,49,3966544,279992.0
134603,3.15,10,2215221,159967.0
134605,3.5,3,384328,46923.0
134607,4.333,3,100712,146045.0
134609,2.667,3,1075340,221171.0
134611,4.0,6,64542,46809.0
134613,4.125,4,75292,146030.0
134615,3.571,7,65180,47150.0
134617,3.0,2,13690,175518.0
134619,3.0,8,13823,146730.0
134621,3.618,38,210804,72204.0
134623,3.0,1,346900,26807.0
134625,2.8,10,110307,20333.0
134627,4.5,3,251590,70122.0
134629,1.923,13,4627104,343070.0
134631,4.167,3,2715446,231562.0
134633,5.0,1,1691343,117452.0
134635,2.167,3,979917,46930.0
134637,4.0,1,1480201,21535.0
134639,4.0,1,2493386,199374.0
134641,3.417,6,3776402,262311.0
134643,2.5,17,406728,9288.0
134645,3.5,2,447383,78696.0
134647,2.5,1,775461,51604.0
134649,3.5,2,2106744,150473.0
134651,2.714,7,1579232,76101.0
134653,2.833,3,1543017,61035.0
134655,1.0,1,77243,89922.0
134657,3.556,9,1935742,223932.0
134659,3.704,27,64425,2462.0
134661,3.357,7,92797,66135.0
134664,2.4,5,2229377,176077.0
134666,2.5,3,68200,53780.0
134673,4.25,2,44332,120021.0
134676,2.5,1,44435,252894.0
134678,2.5,5,2766268,262788.0
134680,3.801,88,4359416,320006.0
134684,3.875,8,101609,37307.0
134687,2.0,1,28799,106113.0
134693,4.0,2,1964618,261874.0
134695,4.0,1,48217,202198.0
134700,3.167,3,2199436,334440.0
134702,3.333,3,2718442,294483.0
134704,2.919,43,1985970,296192.0
134706,2.909,22,840305,296194.0
134708,3.05,20,1865333,329243.0
134710,3.833,6,3883282,279960.0
134712,3.6,10,4137324,298664.0
134714,2.5,1,2545692,291904.0
134720,3.25,2,87852,108387.0
134722,3.062,8,62207,73208.0
134726,2.0,1,35301,72698.0
134728,3.0,1,41885,241794.0
134730,3.0,1,38959,95273.0
134743,2.75,4,202434,137172.0
134745,3.625,4,227858,115572.0
134747,3.0,16,61556,14755.0
134749,3.167,3,61594,105056.0
134751,3.741,54,1778342,86412.0
134753,3.0,1,2587198,141702.0
134755,4.0,2,63128,33744.0
134757,4.5,2,49432,127564.0
134759,3.875,4,54159,25939.0
134761,2.75,2,442399,78992.0
134763,3.25,2,61098,26357.0
134765,2.75,2,44136,29467.0
134767,3.0,1,44196,170492.0
134771,1.0,1,40963,84365.0
134775,2.922,58,3672840,300168.0
134777,3.259,27,2176013,132316.0
134779,2.964,14,1740710,74458.0
134781,2.967,15,1667838,40777.0
134783,2.984,314,1674771,188222.0
134785,3.0,11,3573598,328483.0
134789,4.0,3,203620,107637.0
134791,3.286,7,11157,82576.0
134794,1.5,3,241218,146679.0
134796,4.058,86,4393514,321109.0
134798,3.25,2,63102,173541.0
134800,3.182,11,4075520,328692.0
134802,2.818,11,2481554,266718.0
134804,3.0,2,3720672,304640.0
134806,2.5,1,66982,46359.0
134808,3.0,5,3133722,343371.0
134810,3.625,4,1919174,85581.0
134812,2.938,8,2401181,254007.0
134815,2.0,4,3017412,303281.0
134817,2.833,6,56060,85428.0
134819,3.147,17,1037714,315850.0
134821,3.16,25,3483194,270886.0
134823,2.667,6,2584018,288980.0
134827,2.143,7,1309178,69352.0
134829,3.333,6,2902898,212481.0
134831,1.625,8,1757831,217787.0
134833,3.109,23,474603,296206.0
134835,2.5,3,167320,107308.0
134838,3.571,7,61658,16247.0
134840,0.5,1,1466069,99904.0
134843,3.033,15,1756479,109463.0
134845,2.0,1,73014,116439.0
134847,3.115,13,1924273,86541.0
134849,4.038,248,45708,53210.0
134851,2.966,59,2933544,286521.0
134853,3.932,13580,2096673,150540.0
134855,3.438,8,2420166,289716.0
134857,2.5,2,3922958,285851.0
134859,3.416,125,2415458,307931.0
134861,3.469,32,3043546,250556.0
134863,3.667,3,1769383,141884.0
134865,2.714,7,66950,52721.0
134867,3.565,54,1694542,58333.0
134869,2.75,4,3057836,223249.0
134871,3.6,15,1015471,206197.0
134873,2.0,1,67133,89072.0
134875,3.0,1,68164,18589.0
134879,3.545,44,3253624,295595.0
134881,3.695,376,903657,271714.0
134883,3.69,21,1372301,38248.0
134886,3.25,2,70940,29190.0
134888,3.0,1,810001,93962.0
134896,2.75,2,25942,122525.0
134898,1.5,1,80438,77086.0
134900,3.0,2,128076,222517.0
134902,1.0,1,77731,59871.0
134904,2.75,2,77206,260899.0
134908,4.0,1,73003,157683.0
134912,4.0,1,71883,111697.0
134915,2.86,25,476958,13803.0
134917,2.667,9,2316868,192142.0
134919,2.0,3,1426328,171769.0
134921,3.917,6,2177180,273745.0
134929,3.5,1,79054,75748.0
134931,3.0,2,211077,198657.0
134935,4.333,3,1748158,75719.0
134937,3.667,3,1185405,37203.0
134939,3.833,3,1252486,41331.0
134941,3.25,4,1524148,40657.0
134943,3.0,14,1483020,81021.0
134945,3.127,51,2599716,219572.0
134947,3.9,5,1243971,40090.0
134949,4.0,1,890879,15956.0
134951,4.0,7,2180503,192028.0
134953,4.0,3,1192422,154793.0
134955,4.0,2,1399584,87851.0
134957,3.4,5,307920,39060.0
134959,2.5,2,100946,5302.0
134963,3.333,3,80488,107052.0
134965,4.0,1,78981,185875.0
134967,3.5,2,79211,59156.0
134971,3.8,5,76185,42220.0
134973,3.5,3,75114,68882.0
134977,3.0,1,144094,197367.0
134979,3.0,4,75221,82114.0
134981,3.0,1,159258,289695.0
134985,2.75,2,68641,79750.0
134991,3.0,2,67685,108535.0
135003,2.5,2,455906,90659.0
135005,3.25,2,80084,68813.0
135007,2.833,3,63508,68816.0
135009,3.333,3,63650,56369.0
135013,4.0,1,63406,195416.0
135015,3.357,7,62080,58404.0
135017,3.0,1,59318,58749.0
135019,3.0,1,60070,193641.0
135021,2.5,1,61934,65478.0
135023,3.5,11,60545,59336.0
135025,4.0,1,1338687,60063.0
135031,4.05,10,49866,55960.0
135033,2.45,10,1117636,54398.0
135035,2.5,1,49281,73747.0
135037,4.5,1,49717,82481.0
135039,3.0,1,48207,199222.0
135041,3.727,11,1972646,75442.0
135049,3.333,3,479409,35995.0
135055,4.0,2,351278,189334.0
135057,3.0,3,114864,71063.0
135061,3.5,1,99836,105616.0
135065,3.75,2,59051,77140.0
135071,3.0,2,58938,81871.0
135073,3.0,1,57837,61911.0
135077,4.0,3,122207,221527.0
135079,2.5,1,136416,99916.0
135081,4.25,2,1541666,63687.0
135083,3.75,2,55753,42414.0
135087,3.0,1,54931,58185.0
135095,4.25,2,54396,56260.0
135097,3.5,1,52921,195413.0
135099,3.25,2,52589,62036.0
135103,3.0,1,52352,48937.0
135105,2.5,1,50101,323445.0
135113,3.3,5,1512779,105778.0
135117,3.25,10,88782,32728.0
135119,3.0,7,76208,46278.0
135121,2.125,4,94743,44694.0
135123,4.0,3,1787731,79554.0
135125,1.75,2,1215458,176163.0
135127,3.292,65,2649128,174733.0
135129,4.5,2,2008655,257039.0
135131,2.65,10,3598222,277597.0
135133,3.403,4050,1951266,131634.0
135135,3.174,72,3369806,272878.0
135137,2.589,1058,2120120,257344.0
135141,3.151,912,3410834,262504.0
135143,3.71,4409,3183660,259316.0
135147,3.308,13,3433358,270919.0
135151,4.0,2,4246092,321315.0
135153,2.0,3,49769,25506.0
135155,3.1,5,89477,60363.0
135157,3.667,6,65700,122268.0
135159,2.5,2,61733,48885.0
135161,2.5,1,51430,61669.0
135164,2.75,2,69698,33057.0
135166,3.816,38,2088735,157289.0
135168,3.594,16,84698,94066.0
135170,3.75,8,67580,42497.0
135172,2.929,7,50210,43248.0
135174,4.5,1,1065086,99370.0
135176,3.5,2,1202749,91266.0
135178,3.0,14,1421361,325365.0
135180,4.167,6,2467442,186079.0
135182,3.938,16,2167393,168219.0
135184,3.154,26,107061,17189.0
135186,3.125,4,104045,59908.0
135188,2.833,6,1548629,45133.0
135190,3.737,19,2004304,286407.0
135192,3.25,6,3456090,250653.0
135194,3.75,6,1931549,72845.0
135196,2.25,2,87282,138223.0
135198,3.5,9,1585255,42293.0
135200,4.0,1,3481000,338107.0
135202,3.619,21,114181,131934.0
135204,3.286,21,2855648,215776.0
135206,3.5,8,91091,59843.0
135208,2.5,2,1268962,35065.0
135210,3.7,5,442001,245017.0
135212,3.455,11,438575,31073.0
135214,3.75,4,800205,26469.0
135216,1.546,141,193524,74849.0
135218,3.0,2,2837366,220287.0
135220,3.7,5,3097084,251227.0
135222,5.0,1,69807,30485.0
135224,2.625,8,3483612,339367.0
135226,3.4,5,2486880,259997.0
135228,4.071,7,3512066,253309.0
135230,2.125,4,3138192,289239.0
135232,5.0,1,77762,86210.0
135234,0.5,1,107838,16530.0
135236,4.0,2,2247646,190868.0
135238,4.0,2,3111626,316310.0
135240,3.5,15,115321,216037.0
135242,3.346,13,3013258,222297.0
135244,1.75,6,397430,3056.0
135246,3.5,3,401088,30762.0
135248,2.842,38,206064,24020.0
135250,2.929,7,942378,62527.0
135252,2.2,5,282223,103014.0
135256,2.6,5,256466,71887.0
135258,4.0,5,1249300,33871.0
135260,2.227,11,114188,28601.0
135262,4.0,4,117287,64265.0
135264,3.404,52,186726,34766.0
135266,3.159,41,271271,29742.0
135268,3.667,33,379060,34765.0
135270,3.125,16,211174,124134.0
135272,3.125,12,208101,70772.0
135274,3.077,39,274636,46004.0
135276,3.05,10,365149,124097.0
135278,2.875,44,790781,61717.0
135280,1.5,12,1294969,14912.0
135282,3.5,7,2064745,200487.0
135286,0.5,1,118909,92943.0
135288,3.42,563,3168230,280996.0
135290,3.184,19,972542,22520.0
135292,3.0,3,2567000,257109.0
135294,3.5,4,2582752,23808.0
135296,3.45,10,87520,39978.0
135298,2.25,2,2434800,175606.0
135300,3.25,4,1509742,63774.0
135304,4.0,2,45247,63178.0
135310,5.0,1,45910,177973.0
135312,3.25,2,44141,80374.0
135314,3.5,1,47025,82113.0
135316,3.071,7,46705,43294.0
135334,4.0,1,53333,51912.0
135336,2.5,1,53340,136695.0
135338,5.0,1,54023,63643.0
135340,4.0,1,56604,56920.0
135344,3.0,1,56020,340961.0
135348,3.667,3,55936,58701.0
135350,5.0,1,57594,65479.0
135362,2.0,1,61656,54166.0
135364,3.0,1,62779,73741.0
135370,3.0,1,67946,201383.0
135374,3.0,1,69431,289651.0
135378,3.375,4,70534,11048.0
135380,3.5,5,73541,11053.0
135384,3.25,2,74520,38528.0
135388,2.833,9,76544,11055.0
135398,2.875,4,83676,84066.0
135400,3.0,1,84634,65733.0
135404,3.5,1,477002,81729.0
135406,3.167,3,2054815,95756.0
135408,3.0,2,1329371,200938.0
135410,3.9,5,1748062,76112.0
135412,3.375,4,1794779,220782.0
135414,2.5,2,2274064,128121.0
135416,4.0,1,2691786,257279.0
135420,3.5,5,139193,113284.0
135422,4.0,1,2806908,220731.0
135424,3.167,3,423868,315893.0
135426,3.264,891,4123430,338952.0
135430,3.136,11,1227637,55229.0
135432,2.625,4,1728979,80177.0
135434,3.25,2,3725284,314996.0
135436,3.262,1623,2709768,328111.0
135438,2.5,2,75367,172014.0
135440,3.893,14,333388,60142.0
135442,3.715,79,20414,88018.0
135444,3.656,16,1893195,85739.0
135452,1.417,6,3295482,319188.0
135454,2.421,19,1592503,57011.0
135456,4.13,212,1024215,18839.0
135460,3.125,4,1049406,153153.0
135462,3.406,16,2357770,253315.0
135464,2.75,4,2406422,217576.0
135466,0.5,1,457342,134890.0
135468,4.0,2,3205630,320430.0
135470,2.75,4,2545186,240581.0
135472,2.5,8,2792346,223946.0
135474,3.25,2,1309463,14406.0
135476,4.125,4,1636727,44937.0
135478,3.0,1,325322,96382.0
135480,3.0,8,4323536,333346.0
135484,2.969,16,2318405,111237.0
135486,1.0,1,289213,60495.0
135488,2.639,18,250593,92208.0
135490,3.25,8,984204,14565.0
135492,4.107,14,3973410,264038.0
135494,3.929,7,2408040,222951.0
135498,3.647,17,390205,49214.0
135500,2.875,20,2424988,337876.0
135502,3.746,69,3183630,223706.0
135504,3.589,112,1810683,256962.0
135506,3.441,17,4056738,309425.0
135508,2.292,24,4573800,343921.0
135510,3.5,5,71258,84450.0
135512,3.351,37,70832,8703.0
135514,4.1,5,410520,11218.0
135516,1.786,7,94262,28851.0
135518,3.329,808,2140379,238615.0
135520,2.667,21,3405714,321068.0
135524,3.5,1,133351,78338.0
135526,3.5,1,437856,212934.0
135528,3.29,31,92978,25318.0
135530,3.056,252,3014866,302156.0
135532,3.178,628,1618442,274854.0
135534,3.098,387,3850590,287903.0
135536,2.76,3138,1386697,297761.0
135539,1.167,9,3416042,335676.0
135541,4.0,8,892332,44511.0
135543,3.5,1,36526,217295.0
135545,2.833,3,3922754,300900.0
135547,2.75,4,93546,21840.0
135549,2.333,3,1808518,207909.0
135551,2.5,3,1734428,120194.0
135553,3.25,8,1305890,25168.0
135555,2.233,15,476527,19620.0
135557,3.205,22,3089778,251577.0
135559,2.75,2,6517,120664.0
135561,3.5,2,232002,297835.0
135565,3.0,1,73706,115463.0
135567,2.797,1246,1628841,47933.0
135569,3.562,2979,2660888,188927.0
135571,2.5,1,138986,345896.0
135573,2.667,3,119147,108677.0
135575,3.333,3,205957,175553.0
135577,2.75,6,75357,114255.0
135579,2.929,7,83352,64305.0
135581,2.7,5,199389,30780.0
135583,3.25,4,341266,107937.0
135585,3.591,11,2585562,139357.0
135587,2.875,4,266875,228012.0
135589,3.0,11,1301698,19951.0
135591,2.375,4,476649,31983.0
135593,2.875,8,349333,74481.0
135595,2.889,9,80827,15724.0
135597,2.935,31,1433562,30974.0
135599,2.672,29,897347,25329.0
135601,3.556,36,1839596,79464.0
135603,3.688,24,1230165,19672.0
135605,3.125,4,207161,20310.0
135607,2.857,7,66374,78233.0
135609,2.0,1,410603,57269.0
135611,2.0,1,400762,168501.0
135613,2.333,9,1754000,74586.0
135615,2.0,2,475217,19342.0
135617,3.0,2,131110,94585.0
135619,3.375,12,2427502,196032.0
135621,3.429,7,2332883,276909.0
135623,3.303,33,3532608,256273.0
135625,2.811,66,2124787,277558.0
135627,3.0,20,2769184,299939.0
135629,3.0,5,1675197,43083.0
135631,1.333,3,473103,38546.0
135633,2.75,8,2215457,224087.0
135635,2.75,2,464059,13733.0
135637,3.25,4,1386741,38238.0
135639,3.5,3,1355235,32782.0
135641,3.167,3,68941,73147.0
135643,2.357,49,2364897,293452.0
135645,3.0,1,875148,163406.0
135647,2.5,3,96282,32038.0
135649,3.167,6,1692227,83388.0
135651,3.0,2,3212392,257407.0
135653,3.2,10,425235,1838.0
135655,2.912,17,197626,92657.0
135657,3.5,3,443057,102368.0
135659,3.429,7,239723,32742.0
135663,3.25,2,103203,63057.0
135667,3.0,1,382711,58089.0
135669,3.417,6,2952634,215741.0
135671,3.667,3,97051,58187.0
135673,3.0,4,89529,60202.0
135677,2.8,5,78012,45004.0
135679,3.417,6,69094,58545.0
135681,3.875,4,65662,56366.0
135683,2.5,1,60123,196204.0
135687,3.25,2,58556,92601.0
135691,0.5,1,374212,201913.0
135693,2.923,39,2836376,220153.0
135695,3.643,35,4703660,341176.0
135697,3.417,12,3349884,251028.0
135699,2.375,4,3733678,338100.0
135701,3.067,15,3547900,279977.0
135703,2.0,3,2062989,97082.0
135706,3.375,4,3471,96128.0
135709,4.0,1,85665,69160.0
135711,2.5,4,173226,22114.0
135713,4.0,1,2338874,219666.0
135715,3.6,10,492896,81434.0
135717,3.773,11,2841572,282502.0
135719,3.333,3,74706,21950.0
135725,2.833,6,248428,109001.0
135727,3.5,13,431619,80880.0
135729,2.682,11,110438,46403.0
135731,4.5,1,251756,166255.0
135733,4.167,3,102701,140883.0
135735,3.375,4,477857,33460.0
135737,2.75,2,211126,155308.0
135739,4.5,1,201470,108665.0
135741,2.812,8,98155,29014.0
135743,2.75,6,1616543,38877.0
135745,3.312,8,1866570,293238.0
135747,3.286,7,1504261,53774.0
135749,2.8,5,913262,46513.0
135751,3.182,11,61450,5064.0
135753,3.731,65,68161,49106.0
135755,2.75,2,201060,60568.0
135757,2.5,2,110577,201099.0
135759,3.667,18,1155053,17903.0
135761,3.433,15,1274295,20688.0
135763,3.5,17,296574,15761.0
135765,2.56,25,2199711,117319.0
135767,3.553,19,488414,14705.0
135769,3.25,22,211934,41902.0
135771,2.227,11,136352,160265.0
135773,3.5,3,220757,170998.0
135775,3.167,6,99652,71308.0
135777,3.604,24,495034,19670.0
135779,4.0,13,104770,51730.0
135781,4.0,6,2073070,75744.0
135783,3.5,14,284137,80156.0
135785,3.071,7,80166,39901.0
135787,3.786,14,297814,37588.0
135789,3.55,10,1836912,69785.0
135791,2.545,11,319020,115124.0
135793,3.5,1,80156,155397.0
135795,3.324,17,3495000,287767.0
135797,3.067,15,811066,20742.0
135799,2.536,14,151150,131940.0
135801,3.167,3,94374,66212.0
135803,3.0,19,84921,41378.0
135805,3.444,9,364647,66340.0
135807,2.667,3,76939,56095.0
135809,3.25,4,77262,64257.0
135811,4.167,6,79609,49642.0
135813,3.1,5,80971,73652.0
135815,3.5,2,79043,141131.0
135817,3.25,8,80905,41377.0
135819,3.0,2,290820,159636.0
135821,3.0,3,86304,59404.0
135823,2.656,45,1833673,44977.0
135825,2.909,22,1317478,38594.0
135827,2.0,1,199813,54503.0
135829,3.184,38,441048,14194.0
135831,2.656,32,1754264,70006.0
135833,1.5,1,67009,49967.0
135835,1.0,1,293199,75840.0
135837,0.833,3,473310,31248.0
135839,3.464,14,2181831,128206.0
135841,3.909,11,2932606,212754.0
135844,3.25,2,3471320,255528.0
135846,2.625,4,426265,85702.0
135848,3.202,42,246734,18881.0
135850,3.125,12,991243,28796.0
135852,3.0,20,3302706,286519.0
135854,3.962,13,408730,13592.0
135856,3.833,3,1469864,113190.0
135859,3.333,9,2193185,217341.0
135861,3.014,1373,2637276,214756.0
135863,2.417,6,1558575,79935.0
135865,2.0,8,1514425,43099.0
135867,3.993,69,43953,53220.0
135869,3.0,1,2739306,285864.0
135871,2.7,5,2073679,289159.0
135873,4.0,2,4203824,305594.0
135875,3.77,87,3322420,247645.0
135877,2.222,27,2815072,265018.0
135881,3.611,9,341555,16318.0
135885,3.046,238,1727770,86828.0
135887,3.083,2186,2293640,211672.0
135889,2.845,58,2640474,207686.0
135891,2.833,3,71274,85968.0
135893,2.25,4,81439,49375.0
135895,2.0,1,52906,148784.0
135905,2.25,2,50155,35926.0
135907,3.0,3,73451,40793.0
