tmdbId,title,release_date,runtime,genres,popularity,vote_average,vote_count,poster_path,backdrop_path,original_language,original_title,adult,video,tagline,budget,revenue,homepage,imdb_id,production_companies,spoken_languages,status
14756.0,Ip Man,2008-12-12,106,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",16.412,7.7,3219,/ggTTUXZg7trvAhsVj3eyd65bAnh.jpg,/1MXgIE5wLCUynW6PGmM0rLDJAaP.jpg,cn,葉問,False,False,The celebrated Kung Fu master of Bruce Lee.,11715578,22108789,http://www.ipman-movie.com/,tt1220719,"[{'id': 2269, 'logo_path': None, 'name': 'China Film Co-Production Corporation', 'origin_country': ''}, {'id': 3407, 'logo_path': '/iVMjKOFyRvm9PW45lW1wW6TSvnj.png', 'name': 'Shanghai Film Group', 'origin_country': 'CN'}, {'id': 4054, 'logo_path': None, 'name': 'Mandarin Films', 'origin_country': 'HK'}, {'id': 9046, 'logo_path': None, 'name': 'Golden Harvest Company', 'origin_country': 'HK'}, {'id': 13497, 'logo_path': None, 'name': 'Prosperity Pictures', 'origin_country': ''}, {'id': 104524, 'logo_path': None, 'name': 'Beijing ShengShi HuaRei Film Investment & Management Co.', 'origin_country': ''}, {'id': 152357, 'logo_path': None, 'name': 'New Film Studio of Beijing Starlight International Media Co. Ltd.', 'origin_country': ''}, {'id': 152358, 'logo_path': None, 'name': 'Time Antaeus Media Group', 'origin_country': ''}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released
1628.0,Jules and Jim,1962-01-23,110,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.908,7.637,813,/kuFjZlcZhQFDtIjuI3GQJjsQG03.jpg,/1dSopaBgvxYinmhaCOsLoZSeWD3.jpg,fr,Jules et Jim,False,False,A Hymn to Life and Love,0,0,,tt0055032,"[{'id': 53, 'logo_path': '/3cWJikm9MdWCMKdatuk8gDTa5xy.png', 'name': 'Les Films du Carrosse', 'origin_country': 'FR'}, {'id': 22657, 'logo_path': None, 'name': 'Sédif Productions (as S.E.D.I.F.)', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released
9549.0,The Right Stuff,1983-10-20,193,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",12.938,7.4,716,/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,/w2KUVzeOC1u6cQwvUV0qqi7QYxs.jpg,en,The Right Stuff,False,False,How the future began.,27000000,21500000,,tt0086197,"[{'id': 7965, 'logo_path': None, 'name': 'The Ladd Company', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released
14286.0,Why We Fight,2005-01-01,98,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",7.342,7.613,102,/kfOmnlwt1rrhxmxc05X3i9mHSOs.jpg,/5eR0yLNVyalvzLdhuO8mWdd3ECk.jpg,en,Why We Fight,False,False,It Is Nowhere Written That The American Empire Goes On Forever,0,0,http://www.sonyclassics.com/whywefight,tt0436971,"[{'id': 77344, 'logo_path': None, 'name': 'Charlotte Street Films', 'origin_country': 'US'}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
502.0,Fail Safe,1964-10-07,112,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",12.278,7.8,302,/qrsj5hort5xkLOKw9NyraGMnlVP.jpg,/oLYvXwtVutUrLGio0VcaMrWmeP0.jpg,en,Fail Safe,False,False,It will have you sitting on the brink of eternity!,0,0,,tt0058083,"[{'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released
32847.0,"Now, Voyager",1942-10-22,117,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",8.308,7.4,155,/hPL2EWbi0KeqNJrdq0QvobE7pmx.jpg,/cGzo9UnhhEbUj5qPMhlspmdjmfV.jpg,en,"Now, Voyager",False,False,It happens in the best of families. But you'd never think it could happen to her!,0,0,,tt0035140,"[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
11698.0,Stroszek,1977-01-12,107,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7.076,7.426,196,/hQlENwkXp30NvvtJ0is66WDKpJ.jpg,/eM3Kbzk9v03wJc0yoSC0QGEOU9C.jpg,de,Stroszek,False,False,A Ballad,0,0,,tt0075276,"[{'id': 843, 'logo_path': None, 'name': 'Werner Herzog Filmproduktion', 'origin_country': 'DE'}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
8740.0,The Vanishing,1988-10-27,106,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",11.789,7.499,491,/eE5bbuRJluooG2MjEAsLEYyuJoa.jpg,/pTKFWLYVuS1vlWq9pLgLj22OOWw.jpg,nl,Spoorloos,False,False,Who Has Seen This Woman?,0,0,,tt0096163,"[{'id': 8677, 'logo_path': None, 'name': 'MGS Film', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released
31217.0,The Human Condition I: No Greater Love,1959-01-15,206,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",7.418,8.1,181,/q7godavx5XEbeVxEeqi4pmiOKdI.jpg,/d9IXxTrra12erdjVXoWUhuTVzTH.jpg,ja,人間の條件　第１部純愛篇／第２部激怒篇,False,False,The Immortal Story,0,0,,tt0053114,"[{'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku', 'origin_country': 'JP'}, {'id': 7040, 'logo_path': None, 'name': 'Ninjin Club', 'origin_country': 'JP'}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released
25471.0,The King of Masks,1995-06-09,102,"[{'id': 18, 'name': 'Drama'}]",4.594,7.2,41,/w3fOMjcR74WdZlYOyug6Q7H1XmU.jpg,/krnSsexYW9wxHmqfsbwWZUXGDYU.jpg,zh,变脸,False,False,,0,1,,tt0115669,"[{'id': 5798, 'logo_path': '/tmuI9BGXgpWLmokhlxpnG3IGNQB.png', 'name': 'Shaw Brothers', 'origin_country': 'HK'}]","[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released
36163.0,Winnie-the-Pooh Goes Visiting,1971-01-01,10,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.281,7.299,107,/dHXgv9GGgmoaWN6VAfLICvS6c2C.jpg,/v4i3bxWasF1xjfxAlMJvYfIuNeS.jpg,ru,Винни-Пух идёт в гости,False,False,,0,0,,tt0211730,"[{'id': 14599, 'logo_path': '/hz8piJ9Np1MswUyav0JDNGf42pO.png', 'name': 'Soyuzmultfilm', 'origin_country': 'SU'}]","[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released
2260.0,Capturing the Friedmans,2003-05-30,107,"[{'id': 99, 'name': 'Documentary'}]",8.939,7.26,277,/qWdMQj0HN7QxKxEkm0tk04nuAQ2.jpg,/bV7q6ZFguqbVWo95hCkfgS92fUg.jpg,en,Capturing the Friedmans,False,False,Who do you believe?,0,4076990,,tt0342172,"[{'id': 1030, 'logo_path': '/bus7KzJshT0VMXuKR7dwK5bqPSO.png', 'name': 'Magnolia Pictures', 'origin_country': 'US'}, {'id': 10529, 'logo_path': '/3P74tUWqYr3bB2RXGcyBzJijQHb.png', 'name': 'Notorious Pictures', 'origin_country': 'IT'}, {'id': 14914, 'logo_path': '/1RZBWz53SpHUTLpRcM8BGv2plIP.png', 'name': 'HBO Documentary Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
833.0,Umberto D.,1952-01-20,91,"[{'id': 18, 'name': 'Drama'}]",9.444,7.9,543,/mbkQ4A04Er9WJNudlVZH5HS8IMf.jpg,/oHL7gjqFgxHiwm45hqj4Xou9Odg.jpg,it,Umberto D.,False,False,,0,0,,tt0045274,"[{'id': 1131, 'logo_path': None, 'name': 'Rizzoli Film', 'origin_country': 'IT'}, {'id': 1875, 'logo_path': None, 'name': 'Produzioni De Sica', 'origin_country': 'IT'}, {'id': 20994, 'logo_path': None, 'name': 'Amato Film', 'origin_country': 'IT'}]","[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released
26719.0,House of Games,1987-10-11,102,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.897,6.9,236,/4i27Ut4cIoLbcNpW7aeuUQErEPE.jpg,/aAhaX29j2oT9v4EqZ1ToIibQqXr.jpg,en,House of Games,False,False,Nothing is as it seems.,0,2585639,,tt0093223,"[{'id': 4565, 'logo_path': None, 'name': 'Filmhaus', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
149870.0,The Wind Rises,2013-07-20,126,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",25.22,7.786,2429,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,/zZiflZpuaZerugtfdyXcg6dcylD.jpg,ja,風立ちぬ,False,False,We must live.,30000000,117932401,,tt2013293,"[{'id': 856, 'logo_path': '/z0vTTWBhZggM09oZWSY3hbXgPKv.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 882, 'logo_path': '/iDw9Xxok1d9WAM2zFicI8p3khTH.png', 'name': 'Toho', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/69xm6sF3JxugGVjfZfm1YY6d7EE.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP'}, {'id': 11846, 'logo_path': '/es3LvDA6wLWVDvZnAYYuAT6x8lJ.png', 'name': 'Hakuhodo DY Media Partners', 'origin_country': 'JP'}, {'id': 12518, 'logo_path': '/qJZAVb8vx6qFLQJ6cunRkVUJVdB.png', 'name': 'd-rights', 'origin_country': 'JP'}, {'id': 164892, 'logo_path': None, 'name': 'The Walt Disney Company Japan', 'origin_country': 'JP'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released
137113.0,Edge of Tomorrow,2014-05-27,114,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",55.376,7.597,12220,/90fY4P2VXW7EWg7OUbYnhN631KY.jpg,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,en,Edge of Tomorrow,False,False,Live. Die. Repeat.,178000000,370541256,https://www.warnerbros.com/movies/edge-tomorrow,tt1631867,"[{'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}, {'id': 6687, 'logo_path': None, 'name': 'VIZ Media', 'origin_country': 'US'}, {'id': 41624, 'logo_path': '/wzKxIeQKlMP0y5CaAw25MD6EQmf.png', 'name': 'RatPac Entertainment', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
1051.0,The French Connection,1971-10-09,104,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",13.124,7.529,1476,/bqlcEdZN0VGBFMJuzl3HlqMLFUV.jpg,/AsaW2VwcArvQmYjf2wsDjqWEn6f.jpg,en,The French Connection,False,False,There are no rules and no holds barred when Popeye cuts loose!,1800000,41158757,,tt0067116,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 646, 'logo_path': None, 'name': ""D'Antoni Productions"", 'origin_country': ''}, {'id': 73950, 'logo_path': None, 'name': 'Schine-Moore Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released
26405.0,Wake in Fright,1971-07-21,109,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",8.451,7.321,218,/kZ0XAZdokIHmjIWSqO53KjDeEQ7.jpg,/uTuDBuaHUGtV36VsPf8aiM7aLh6.jpg,en,Wake in Fright,False,False,"Have a drink, mate? Have a fight, mate? Have some dust and sweat, mate? There's nothing else out here.",0,50394,,tt0067541,"[{'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 8412, 'logo_path': None, 'name': 'Group W', 'origin_country': ''}, {'id': 55947, 'logo_path': None, 'name': 'NLT', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
348678.0,A Man Called Ove,2015-12-25,116,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",19.661,7.603,909,/7DBMfL397QIvZQoTDe9JmwIa1v9.jpg,/yMCHeGA9OU2JS8s3P1JDdozYAAM.jpg,sv,En man som heter Ove,False,False,,0,30692889,,tt4080728,"[{'id': 327, 'logo_path': '/vodjjKlAbwGeERPjrAhxZMBGPUc.png', 'name': 'Nordisk Film Sweden', 'origin_country': 'SE'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 2999, 'logo_path': '/zGSqFee9aDgDuLD6vcs2mcJUem4.png', 'name': 'SVT', 'origin_country': 'SE'}, {'id': 3079, 'logo_path': '/12cb7xhHlYnW4uksoVR8hp48psC.png', 'name': 'Fantefilm', 'origin_country': 'NO'}, {'id': 10356, 'logo_path': '/rzyqRbVf1hvGC56IQXC6HUSwZc8.png', 'name': 'Tre Vänner', 'origin_country': 'SE'}, {'id': 50804, 'logo_path': None, 'name': 'Nordsvensk Filmunderhållning', 'origin_country': 'SE'}]","[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released
630.0,The Wizard of Oz,1939-08-15,102,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",55.558,7.583,4793,/bSA6DbAC5gdkaooU164lQUX6rVs.jpg,/zL4gtCeoPZkAFCKR0kNERpUiuPR.jpg,en,The Wizard of Oz,False,False,"We're off to see the Wizard, the wonderful Wizard of Oz!",2777000,33754967,http://thewizardofoz.warnerbros.com/,tt0032138,"[{'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
10403.0,The Player,1992-04-03,124,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",11.241,7.2,632,/p4ys4a4yASjKuWzsNWY1B7xP5kZ.jpg,/tKyxF6ZyxF65CcJKBKId1VavpGP.jpg,en,The Player,False,False,Everything you've heard is true!,8000000,21706101,,tt0105151,"[{'id': 8, 'logo_path': '/78ilmDNTpdCfsakrsLqmAUkFTrO.png', 'name': 'Fine Line Features', 'origin_country': ''}, {'id': 251, 'logo_path': None, 'name': 'Avenue Pictures', 'origin_country': 'US'}, {'id': 272, 'logo_path': '/5dWI6BucpMxcUdwhp2YfyGtqUPB.png', 'name': 'Spelling Entertainment', 'origin_country': 'US'}, {'id': 4665, 'logo_path': None, 'name': 'Addis Wechsler Pictures', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
490003.0,Won't You Be My Neighbor?,2018-06-29,95,"[{'id': 99, 'name': 'Documentary'}]",18.651,8.06,457,/8qE8NZjiP2M884baH0VoLF828Vp.jpg,/yrepQdpreOorLyBJyvZkGn3Izfe.jpg,en,Won't You Be My Neighbor?,False,False,A little kindness makes a world of difference.,0,22835787,http://focusfeatures.com/wont-you-be-my-neighbor,tt7681902,"[{'id': 14909, 'logo_path': '/8fLjVGiX8adkseQMCIBYt3UYFiO.png', 'name': 'Impact Partners', 'origin_country': 'US'}, {'id': 58637, 'logo_path': '/yLSNxhJzLwYS0OZmLGjwnPcUGUT.png', 'name': 'Tremolo Productions', 'origin_country': 'US'}, {'id': 85095, 'logo_path': None, 'name': 'Independent Lens', 'origin_country': 'US'}, {'id': 124017, 'logo_path': '/ioSRRQqdux1jFOxjBI5jUxcruGW.png', 'name': 'PBS', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
8342.0,No Man's Land,2001-09-08,98,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",9.903,7.487,374,/jRffyv5gaJb6Sna1S6UMRCPHuso.jpg,/e86j48mkpIzFSNutRGcNiltWCNt.jpg,bs,No Man's Land,False,False,A lot can happen between the lines,1012153,0,,tt0283509,"[{'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 792, 'logo_path': '/cRhBQP1FFNugNxKkO1pUgeD2Rkr.png', 'name': 'RTBF', 'origin_country': 'BE'}, {'id': 850, 'logo_path': '/aF7qajGJGtMpdrtvssM9g90YanX.png', 'name': 'Eurimages', 'origin_country': 'FR'}, {'id': 884, 'logo_path': None, 'name': 'TPS Cinéma', 'origin_country': ''}, {'id': 1016, 'logo_path': None, 'name': ""Man's Films"", 'origin_country': ''}, {'id': 1583, 'logo_path': '/gKP4egMJOi5rksdnplfPV1wa0sd.png', 'name': 'RAI', 'origin_country': 'IT'}, {'id': 2442, 'logo_path': None, 'name': 'Counihan Villiers Productions', 'origin_country': ''}, {'id': 12024, 'logo_path': None, 'name': 'Télédistributeurs Wallons', 'origin_country': ''}, {'id': 23433, 'logo_path': '/z2CJKzHBgM1tHtBgHj0iFQDY1uX.png', 'name': 'Noé Productions', 'origin_country': 'FR'}, {'id': 25159, 'logo_path': None, 'name': 'British Screen Finance Ltd', 'origin_country': ''}, {'id': 49181, 'logo_path': None, 'name': 'Studio Maj', 'origin_country': 'SI'}, {'id': 54378, 'logo_path': None, 'name': 'Fabrica', 'origin_country': 'IT'}, {'id': 85739, 'logo_path': None, 'name': 'Foundation Montecinema Verità', 'origin_country': ''}, {'id': 85740, 'logo_path': None, 'name': ""The Centre du Cinema et de l'Audiovisuel de la Communauté Française de Belgique"", 'origin_country': ''}, {'id': 85741, 'logo_path': None, 'name': 'Slovenian Film Fund', 'origin_country': 'SI'}, {'id': 85742, 'logo_path': None, 'name': 'Multivision', 'origin_country': 'FR'}, {'id': 85743, 'logo_path': None, 'name': 'Canal + Belgique', 'origin_country': ''}, {'id': 85744, 'logo_path': None, 'name': 'Fondazione MonteCinemaVerità Locarno', 'origin_country': ''}, {'id': 85745, 'logo_path': None, 'name': 'Direction du Développement et de la Coopération (DDC), Département Fédéral des Affaires Etrangères', 'origin_country': ''}, {'id': 85746, 'logo_path': None, 'name': 'The European Co-Production Fund Limited', 'origin_country': ''}]","[{'english_name': 'Bosnian', 'iso_639_1': 'bs', 'name': 'Bosanski'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Serbian', 'iso_639_1': 'sr', 'name': 'Srpski'}]",Released
334533.0,Captain Fantastic,2016-07-08,118,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",37.35,7.922,5745,/2sFME73GaD8UsUxPUKe60cPdLif.jpg,/tMyVb5CXHnBLQ8V7s0FuFA5V9nP.jpg,en,Captain Fantastic,False,False,He Prepared Them for Everything Except the Outside World.,5000000,23123592,http://www.bleeckerstreetmedia.com/captainfantastic,tt3553976,"[{'id': 8600, 'logo_path': None, 'name': 'Electric City Entertainment', 'origin_country': ''}, {'id': 33603, 'logo_path': '/K1SdQd49Kx3QRx0djfHbzeotCz.png', 'name': 'ShivHans Pictures', 'origin_country': ''}]","[{'english_name': 'Esperanto', 'iso_639_1': 'eo', 'name': 'Esperanto'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
363.0,Head-On,2004-03-11,117,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9.152,7.437,453,/qcWWH76OYTOdk5JHzHba6eindu3.jpg,/5SV2p8jI3kGH3jzyX5p1C6PjPqt.jpg,de,Gegen die Wand,False,False,,0,11030861,http://www.gegendiewand.de/,tt0347048,"[{'id': 200, 'logo_path': None, 'name': 'Corazón International', 'origin_country': ''}, {'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}, {'id': 203, 'logo_path': None, 'name': 'Panfilm', 'origin_country': ''}, {'id': 204, 'logo_path': None, 'name': 'Wüste Filmproduktion', 'origin_country': 'DE'}, {'id': 7201, 'logo_path': '/ljV8ZT3CIYCEIEDlTyBliXJVCZr.png', 'name': 'NDR', 'origin_country': 'DE'}, {'id': 11731, 'logo_path': None, 'name': 'Bavaria Film International', 'origin_country': ''}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
17962.0,After Life,1998-09-11,118,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",9.819,7.087,172,/sm1dCLX7tvQdZFYPRQy4O5p96Pk.jpg,/c51fr02I3DC6GemQDVuw9s4roQA.jpg,ja,ワンダフルライフ,False,False,What is the one memory you would take with you?,0,0,,tt0165078,"[{'id': 1141, 'logo_path': None, 'name': 'Engine Film', 'origin_country': 'JP'}, {'id': 12423, 'logo_path': None, 'name': 'Sputnik Productions', 'origin_country': 'JP'}, {'id': 12424, 'logo_path': None, 'name': 'TV Man Union', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released
111.0,Scarface,1983-12-09,170,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",56.942,8.162,9977,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,/1qM2BYNE11Viby8ImC9LC00DgDr.jpg,en,Scarface,False,False,The world is yours...,25000000,66023329,,tt0086250,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released
